Experiment;Participant;Block;Triallist;Trial;Mapping;Stimulus;Accuracy;Correct_Key;Actual_Key;RT
Sizeloc1a;15;4;Blocklist1;40;incompatible;large;1;left;left;275
Sizeloc1a;15;4;Blocklist1;41;incompatible;large;1;left;left;364
Sizeloc1a;15;4;Blocklist1;42;incompatible;large;1;left;left;329
Sizeloc1a;15;4;Blocklist1;43;incompatible;small;1;right;right;415
Sizeloc1a;15;4;Blocklist1;44;incompatible;large;1;left;left;266
Sizeloc1a;15;4;Blocklist1;45;incompatible;small;1;right;right;331
Sizeloc1a;15;4;Blocklist1;46;incompatible;small;1;right;right;401
Sizeloc1a;15;4;Blocklist1;47;incompatible;small;1;right;right;349
Sizeloc1a;15;4;Blocklist1;48;incompatible;large;1;left;left;242
Sizeloc1a;15;4;Blocklist1;49;incompatible;small;1;right;right;356
Sizeloc1a;15;4;Blocklist1;50;incompatible;small;1;right;right;353
Sizeloc1a;15;4;Blocklist1;51;incompatible;large;1;left;left;230
Sizeloc1a;15;4;Blocklist1;52;incompatible;small;1;right;right;289
Sizeloc1a;15;4;Blocklist1;53;incompatible;small;1;right;right;448
Sizeloc1a;15;4;Blocklist1;54;incompatible;small;1;right;right;498
Sizeloc1a;15;4;Blocklist1;55;incompatible;small;0;right;left;209
Sizeloc1a;15;4;Blocklist1;56;incompatible;small;1;right;right;356
Sizeloc1a;15;4;Blocklist1;57;incompatible;small;1;right;right;369
Sizeloc1a;15;4;Blocklist1;58;incompatible;large;1;left;left;278
Sizeloc1a;15;4;Blocklist1;59;incompatible;large;1;left;left;367
Sizeloc1a;15;4;Blocklist1;60;incompatible;small;1;right;right;355
Sizeloc1b;16;1;Blocklist1;1;incompatible;small;0;right;left;1155
Sizeloc1b;16;1;Blocklist1;2;incompatible;large;0;left;right;646
Sizeloc1b;16;1;Blocklist1;3;incompatible;large;1;left;left;799
Sizeloc1b;16;1;Blocklist1;4;incompatible;large;1;left;left;537
Sizeloc1b;16;1;Blocklist1;5;incompatible;large;1;left;left;542
Sizeloc1b;16;1;Blocklist1;6;incompatible;small;1;right;right;459
Sizeloc1b;16;1;Blocklist1;7;incompatible;small;1;right;right;579
Sizeloc1b;16;1;Blocklist1;8;incompatible;large;1;left;left;758
Sizeloc1b;16;1;Blocklist1;9;incompatible;small;1;right;right;491
Sizeloc1b;16;1;Blocklist1;10;incompatible;small;1;right;right;585
Sizeloc1b;16;2;Blocklist1;1;incompatible;large;1;left;left;442
Sizeloc1b;16;2;Blocklist1;2;incompatible;small;1;right;right;475
Sizeloc1b;16;2;Blocklist1;3;incompatible;small;1;right;right;490
Sizeloc1b;16;2;Blocklist1;4;incompatible;large;1;left;left;433
Sizeloc1b;16;2;Blocklist1;5;incompatible;small;1;right;right;522
Sizeloc1b;16;2;Blocklist1;6;incompatible;large;1;left;left;401
Sizeloc1b;16;2;Blocklist1;7;incompatible;small;1;right;right;452
Sizeloc1b;16;2;Blocklist1;8;incompatible;large;1;left;left;405
Sizeloc1b;16;2;Blocklist1;9;incompatible;small;1;right;right;512
Sizeloc1b;16;2;Blocklist1;10;incompatible;large;1;left;left;447
Sizeloc1b;16;2;Blocklist1;11;incompatible;small;1;right;right;489
Sizeloc1b;16;2;Blocklist1;12;incompatible;large;1;left;left;417
Sizeloc1b;16;2;Blocklist1;13;incompatible;small;1;right;right;428
Sizeloc1b;16;2;Blocklist1;14;incompatible;small;1;right;right;502
Sizeloc1b;16;2;Blocklist1;15;incompatible;large;1;left;left;534
Sizeloc1b;16;2;Blocklist1;16;incompatible;large;1;left;left;468
Sizeloc1b;16;2;Blocklist1;17;incompatible;small;1;right;right;340
Sizeloc1b;16;2;Blocklist1;18;incompatible;small;1;right;right;418
Sizeloc1b;16;2;Blocklist1;19;incompatible;large;1;left;left;405
Sizeloc1b;16;2;Blocklist1;20;incompatible;large;1;left;left;424
Sizeloc1b;16;2;Blocklist1;21;incompatible;large;1;left;left;450
Sizeloc1b;16;2;Blocklist1;22;incompatible;small;1;right;right;316
Sizeloc1b;16;2;Blocklist1;23;incompatible;large;1;left;left;483
Sizeloc1b;16;2;Blocklist1;24;incompatible;large;1;left;left;675
Sizeloc1b;16;2;Blocklist1;25;incompatible;large;1;left;left;539
Sizeloc1b;16;2;Blocklist1;26;incompatible;large;1;left;left;425
Sizeloc1b;16;2;Blocklist1;27;incompatible;small;1;right;right;331
Sizeloc1b;16;2;Blocklist1;28;incompatible;large;1;left;left;490
Sizeloc1b;16;2;Blocklist1;29;incompatible;large;1;left;left;521
Sizeloc1b;16;2;Blocklist1;30;incompatible;small;1;right;right;344
Sizeloc1b;16;2;Blocklist1;31;incompatible;small;1;right;right;389
Sizeloc1b;16;2;Blocklist1;32;incompatible;small;1;right;right;489
Sizeloc1b;16;2;Blocklist1;33;incompatible;small;1;right;right;433
Sizeloc1b;16;2;Blocklist1;34;incompatible;large;1;left;left;331
Sizeloc1b;16;2;Blocklist1;35;incompatible;small;1;right;right;417
Sizeloc1b;16;2;Blocklist1;36;incompatible;small;1;right;right;628
Sizeloc1b;16;2;Blocklist1;37;incompatible;large;1;left;left;439
Sizeloc1b;16;2;Blocklist1;38;incompatible;small;1;right;right;416
Sizeloc1b;16;2;Blocklist1;39;incompatible;large;1;left;left;387
Sizeloc1b;16;2;Blocklist1;40;incompatible;large;1;left;left;423
Sizeloc1b;16;2;Blocklist1;41;incompatible;large;1;left;left;401
Sizeloc1b;16;2;Blocklist1;42;incompatible;small;1;right;right;348
Sizeloc1b;16;2;Blocklist1;43;incompatible;small;1;right;right;482
Sizeloc1b;16;2;Blocklist1;44;incompatible;small;1;right;right;362
Sizeloc1b;16;2;Blocklist1;45;incompatible;small;1;right;right;455
Sizeloc1b;16;2;Blocklist1;46;incompatible;large;1;left;left;352
Sizeloc1b;16;2;Blocklist1;47;incompatible;large;1;left;left;429
Sizeloc1b;16;2;Blocklist1;48;incompatible;small;1;right;right;471
Sizeloc1b;16;2;Blocklist1;49;incompatible;large;1;left;left;384
Sizeloc1b;16;2;Blocklist1;50;incompatible;large;1;left;left;445
Sizeloc1b;16;2;Blocklist1;51;incompatible;large;1;left;left;374
Sizeloc1b;16;2;Blocklist1;52;incompatible;small;1;right;right;410
Sizeloc1b;16;2;Blocklist1;53;incompatible;small;1;right;right;405
Sizeloc1b;16;2;Blocklist1;54;incompatible;large;1;left;left;368
Sizeloc1b;16;2;Blocklist1;55;incompatible;large;1;left;left;365
Sizeloc1b;16;2;Blocklist1;56;incompatible;small;1;right;right;354
Sizeloc1b;16;2;Blocklist1;57;incompatible;small;1;right;right;351
Sizeloc1b;16;2;Blocklist1;58;incompatible;large;1;left;left;469
Sizeloc1b;16;2;Blocklist1;59;incompatible;small;1;right;right;437
Sizeloc1b;16;2;Blocklist1;60;incompatible;small;1;right;right;383
Sizeloc1b;16;3;Blocklist1;1;compatible;small;1;left;left;449
Sizeloc1b;16;3;Blocklist1;2;compatible;large;1;right;right;427
Sizeloc1b;16;3;Blocklist1;3;compatible;large;1;right;right;653
Sizeloc1b;16;3;Blocklist1;4;compatible;small;1;left;left;479
Sizeloc1b;16;3;Blocklist1;5;compatible;small;1;left;left;463
Sizeloc1b;16;3;Blocklist1;6;compatible;small;1;left;left;408
Sizeloc1b;16;3;Blocklist1;7;compatible;large;1;right;right;347
Sizeloc1b;16;3;Blocklist1;8;compatible;large;1;right;right;385
Sizeloc1b;16;3;Blocklist1;9;compatible;large;1;right;right;356
Sizeloc1b;16;3;Blocklist1;10;compatible;small;1;left;left;521
Sizeloc1b;16;3;Blocklist1;11;compatible;large;1;right;right;352
Sizeloc1b;16;3;Blocklist1;12;compatible;small;1;left;left;541
Sizeloc1b;16;3;Blocklist1;13;compatible;small;1;left;left;554
Sizeloc1b;16;3;Blocklist1;14;compatible;small;1;left;left;391
Sizeloc1b;16;3;Blocklist1;15;compatible;small;1;left;left;499
Sizeloc1b;16;3;Blocklist1;16;compatible;large;1;right;right;363
Sizeloc1b;16;3;Blocklist1;17;compatible;large;1;right;right;488
Sizeloc1b;16;3;Blocklist1;18;compatible;large;1;right;right;431
Sizeloc1b;16;3;Blocklist1;19;compatible;large;0;right;left;785
Sizeloc1b;16;3;Blocklist1;20;compatible;small;1;left;left;406
Sizeloc1b;16;4;Blocklist1;1;compatible;large;1;right;right;522
Sizeloc1b;16;4;Blocklist1;2;compatible;small;1;left;left;417
Sizeloc1b;16;4;Blocklist1;3;compatible;large;1;right;right;364
Sizeloc1b;16;4;Blocklist1;4;compatible;large;1;right;right;353
Sizeloc1b;16;4;Blocklist1;5;compatible;small;1;left;left;462
Sizeloc1b;16;4;Blocklist1;6;compatible;small;1;left;left;399
Sizeloc1b;16;4;Blocklist1;7;compatible;small;1;left;left;370
Sizeloc1b;16;4;Blocklist1;8;compatible;small;1;left;left;415
Sizeloc1b;16;4;Blocklist1;9;compatible;large;1;right;right;354
Sizeloc1b;16;4;Blocklist1;10;compatible;large;1;right;right;375
Sizeloc1b;16;4;Blocklist1;11;compatible;large;1;right;right;403
Sizeloc1b;16;4;Blocklist1;12;compatible;small;1;left;left;430
Sizeloc1b;16;4;Blocklist1;13;compatible;small;1;left;left;449
Sizeloc1b;16;4;Blocklist1;14;compatible;large;1;right;right;410
Sizeloc1b;16;4;Blocklist1;15;compatible;large;1;right;right;477
Sizeloc1b;16;4;Blocklist1;16;compatible;small;1;left;left;390
Sizeloc1b;16;4;Blocklist1;17;compatible;large;1;right;right;417
Sizeloc1b;16;4;Blocklist1;18;compatible;large;1;right;right;332
Sizeloc1b;16;4;Blocklist1;19;compatible;large;1;right;right;339
Sizeloc1b;16;4;Blocklist1;20;compatible;small;1;left;left;368
Sizeloc1b;16;4;Blocklist1;21;compatible;large;1;right;right;421
Sizeloc1b;16;4;Blocklist1;22;compatible;large;1;right;right;408
Sizeloc1b;16;4;Blocklist1;23;compatible;large;1;right;right;379
Sizeloc1b;16;4;Blocklist1;24;compatible;small;1;left;left;399
Sizeloc1b;16;4;Blocklist1;25;compatible;large;1;right;right;379
Sizeloc1b;16;4;Blocklist1;26;compatible;small;1;left;left;415
Sizeloc1b;16;4;Blocklist1;27;compatible;large;1;right;right;370
Sizeloc1b;16;4;Blocklist1;28;compatible;small;1;left;left;423
Sizeloc1b;16;4;Blocklist1;29;compatible;small;1;left;left;434
Sizeloc1b;16;4;Blocklist1;30;compatible;small;1;left;left;396
Sizeloc1b;16;4;Blocklist1;31;compatible;small;1;left;left;455
Sizeloc1b;16;4;Blocklist1;32;compatible;small;1;left;left;512
Sizeloc1b;16;4;Blocklist1;33;compatible;small;1;left;left;367
Sizeloc1b;16;4;Blocklist1;34;compatible;large;1;right;right;348
Sizeloc1b;16;4;Blocklist1;35;compatible;large;1;right;right;594
Sizeloc1b;16;4;Blocklist1;36;compatible;small;1;left;left;342
Sizeloc1b;16;4;Blocklist1;37;compatible;small;1;left;left;419
Sizeloc1b;16;4;Blocklist1;38;compatible;large;1;right;right;798
Sizeloc1b;16;4;Blocklist1;39;compatible;small;1;left;left;426
Sizeloc1b;16;4;Blocklist1;40;compatible;small;1;left;left;412
Sizeloc1b;16;4;Blocklist1;41;compatible;large;1;right;right;367
Sizeloc1b;16;4;Blocklist1;42;compatible;large;1;right;right;412
Sizeloc1b;16;4;Blocklist1;43;compatible;small;1;left;left;367
Sizeloc1b;16;4;Blocklist1;44;compatible;small;1;left;left;404
Sizeloc1b;16;4;Blocklist1;45;compatible;small;1;left;left;352
Sizeloc1b;16;4;Blocklist1;46;compatible;large;1;right;right;341
Sizeloc1b;16;4;Blocklist1;47;compatible;small;1;left;left;507
Sizeloc1b;16;4;Blocklist1;48;compatible;small;1;left;left;482
Sizeloc1b;16;4;Blocklist1;49;compatible;large;1;right;right;330
Sizeloc1b;16;4;Blocklist1;50;compatible;small;1;left;left;393
Sizeloc1b;16;4;Blocklist1;51;compatible;small;1;left;left;348
Sizeloc1b;16;4;Blocklist1;52;compatible;large;1;right;right;298
Sizeloc1b;16;4;Blocklist1;53;compatible;large;1;right;right;402
Sizeloc1b;16;4;Blocklist1;54;compatible;large;1;right;right;428
Sizeloc1b;16;4;Blocklist1;55;compatible;small;1;left;left;391
Sizeloc1b;16;4;Blocklist1;56;compatible;large;1;right;right;370
Sizeloc1b;16;4;Blocklist1;57;compatible;large;1;right;right;391
Sizeloc1b;16;4;Blocklist1;58;compatible;large;1;right;right;315
Sizeloc1b;16;4;Blocklist1;59;compatible;small;1;left;left;386
Sizeloc1b;16;4;Blocklist1;60;compatible;large;1;right;right;694
Sizeloc1b;17;1;Blocklist1;1;incompatible;small;0;right;0;0
Sizeloc1b;17;1;Blocklist1;2;incompatible;large;0;left;right;655
Sizeloc1b;17;1;Blocklist1;3;incompatible;large;1;left;left;920
Sizeloc1b;17;1;Blocklist1;4;incompatible;large;1;left;left;454
Sizeloc1b;17;1;Blocklist1;5;incompatible;small;0;right;left;358
Sizeloc1b;17;1;Blocklist1;6;incompatible;large;1;left;left;498
Sizeloc1b;17;1;Blocklist1;7;incompatible;large;1;left;left;624
Sizeloc1b;17;1;Blocklist1;8;incompatible;small;1;right;right;402
Sizeloc1b;17;1;Blocklist1;9;incompatible;small;1;right;right;404
Sizeloc1b;17;1;Blocklist1;10;incompatible;small;1;right;right;439
Sizeloc1b;17;2;Blocklist1;1;incompatible;large;1;left;left;631
Sizeloc1b;17;2;Blocklist1;2;incompatible;small;1;right;right;304
Sizeloc1b;17;2;Blocklist1;3;incompatible;small;1;right;right;511
Sizeloc1b;17;2;Blocklist1;4;incompatible;small;1;right;right;365
Sizeloc1b;17;2;Blocklist1;5;incompatible;large;1;left;left;321
Sizeloc1b;17;2;Blocklist1;6;incompatible;large;1;left;left;318
Sizeloc1b;17;2;Blocklist1;7;incompatible;large;1;left;left;436
Sizeloc1b;17;2;Blocklist1;8;incompatible;small;1;right;right;437
Sizeloc1b;17;2;Blocklist1;9;incompatible;small;1;right;right;406
Sizeloc1b;17;2;Blocklist1;10;incompatible;large;1;left;left;313
Sizeloc1b;17;2;Blocklist1;11;incompatible;large;1;left;left;407
Sizeloc1b;17;2;Blocklist1;12;incompatible;small;1;right;right;465
Sizeloc1b;17;2;Blocklist1;13;incompatible;small;1;right;right;418
Sizeloc1b;17;2;Blocklist1;14;incompatible;large;1;left;left;491
Sizeloc1b;17;2;Blocklist1;15;incompatible;large;1;left;left;355
Sizeloc1b;17;2;Blocklist1;16;incompatible;small;1;right;right;432
Sizeloc1b;17;2;Blocklist1;17;incompatible;small;1;right;right;425
Sizeloc1b;17;2;Blocklist1;18;incompatible;small;1;right;right;475
Sizeloc1b;17;2;Blocklist1;19;incompatible;large;1;left;left;474
Sizeloc1b;17;2;Blocklist1;20;incompatible;large;1;left;left;331
Sizeloc1b;17;2;Blocklist1;21;incompatible;large;1;left;left;312
Sizeloc1b;17;2;Blocklist1;22;incompatible;small;1;right;right;342
Sizeloc1b;17;2;Blocklist1;23;incompatible;large;1;left;left;387
Sizeloc1b;17;2;Blocklist1;24;incompatible;small;1;right;right;398
Sizeloc1b;17;2;Blocklist1;25;incompatible;large;1;left;left;481
Sizeloc1b;17;2;Blocklist1;26;incompatible;small;1;right;right;457
Sizeloc1b;17;2;Blocklist1;27;incompatible;large;1;left;left;353
Sizeloc1b;17;2;Blocklist1;28;incompatible;large;1;left;left;430
Sizeloc1b;17;2;Blocklist1;29;incompatible;large;1;left;left;359
Sizeloc1b;17;2;Blocklist1;30;incompatible;large;1;left;left;403
Sizeloc1b;17;2;Blocklist1;31;incompatible;large;1;left;left;438
Sizeloc1b;17;2;Blocklist1;32;incompatible;small;1;right;right;528
Sizeloc1b;17;2;Blocklist1;33;incompatible;small;0;right;left;541
Sizeloc1b;17;2;Blocklist1;34;incompatible;large;1;left;left;690
Sizeloc1b;17;2;Blocklist1;35;incompatible;small;1;right;right;1049
Sizeloc1b;17;2;Blocklist1;36;incompatible;small;1;right;right;667
Sizeloc1b;17;2;Blocklist1;37;incompatible;large;1;left;left;444
Sizeloc1b;17;2;Blocklist1;38;incompatible;small;1;right;right;500
Sizeloc1b;17;2;Blocklist1;39;incompatible;small;1;right;right;436
Sizeloc1b;17;2;Blocklist1;40;incompatible;small;1;right;right;478
Sizeloc1b;17;2;Blocklist1;41;incompatible;large;1;left;left;382
Sizeloc1b;17;2;Blocklist1;42;incompatible;large;1;left;left;434
Sizeloc1b;17;2;Blocklist1;43;incompatible;large;1;left;left;413
Sizeloc1b;17;2;Blocklist1;44;incompatible;small;1;right;right;473
Sizeloc1b;17;2;Blocklist1;45;incompatible;large;1;left;left;329
Sizeloc1b;17;2;Blocklist1;46;incompatible;small;1;right;right;414
Sizeloc1b;17;2;Blocklist1;47;incompatible;small;1;right;right;497
Sizeloc1b;17;2;Blocklist1;48;incompatible;large;1;left;left;409
Sizeloc1b;17;2;Blocklist1;49;incompatible;large;1;left;left;484
Sizeloc1b;17;2;Blocklist1;50;incompatible;small;1;right;right;428
Sizeloc1b;17;2;Blocklist1;51;incompatible;large;1;left;left;327
Sizeloc1b;17;2;Blocklist1;52;incompatible;small;1;right;right;485
Sizeloc1b;17;2;Blocklist1;53;incompatible;small;1;right;right;485
Sizeloc1b;17;2;Blocklist1;54;incompatible;large;1;left;left;333
Sizeloc1b;17;2;Blocklist1;55;incompatible;small;1;right;right;595
Sizeloc1b;17;2;Blocklist1;56;incompatible;small;1;right;right;399
Sizeloc1b;17;2;Blocklist1;57;incompatible;large;1;left;left;546
Sizeloc1b;17;2;Blocklist1;58;incompatible;large;1;left;left;409
Sizeloc1b;17;2;Blocklist1;59;incompatible;small;1;right;right;475
Sizeloc1b;17;2;Blocklist1;60;incompatible;small;1;right;right;539
Sizeloc1b;17;3;Blocklist1;1;compatible;small;1;left;left;397
Sizeloc1b;17;3;Blocklist1;2;compatible;small;1;left;left;481
Sizeloc1b;17;3;Blocklist1;3;compatible;large;1;right;right;377
Sizeloc1b;17;3;Blocklist1;4;compatible;small;1;left;left;453
Sizeloc1b;17;3;Blocklist1;5;compatible;large;1;right;right;318
Sizeloc1b;17;3;Blocklist1;6;compatible;small;1;left;left;413
Sizeloc1b;17;3;Blocklist1;7;compatible;small;1;left;left;496
Sizeloc1b;17;3;Blocklist1;8;compatible;small;1;left;left;360
Sizeloc1b;17;3;Blocklist1;9;compatible;large;1;right;right;221
Sizeloc1b;17;3;Blocklist1;10;compatible;small;1;left;left;215
Sizeloc1b;17;3;Blocklist1;11;compatible;large;1;right;right;322
Sizeloc1b;17;3;Blocklist1;12;compatible;large;1;right;right;360
Sizeloc1b;17;3;Blocklist1;13;compatible;small;1;left;left;414
Sizeloc1b;17;3;Blocklist1;14;compatible;small;1;left;left;368
Sizeloc1b;17;3;Blocklist1;15;compatible;large;1;right;right;365
Sizeloc1b;17;3;Blocklist1;16;compatible;large;1;right;right;369
Sizeloc1b;17;3;Blocklist1;17;compatible;small;1;left;left;422
Sizeloc1b;17;3;Blocklist1;18;compatible;large;1;right;right;296
Sizeloc1b;17;3;Blocklist1;19;compatible;large;1;right;right;409
Sizeloc1b;17;3;Blocklist1;20;compatible;large;1;right;right;434
Sizeloc1b;17;4;Blocklist1;1;compatible;small;1;left;left;465
Sizeloc1b;17;4;Blocklist1;2;compatible;large;1;right;right;347
Sizeloc1b;17;4;Blocklist1;3;compatible;small;1;left;left;359
Sizeloc1b;17;4;Blocklist1;4;compatible;small;1;left;left;420
Sizeloc1b;17;4;Blocklist1;5;compatible;large;1;right;right;438
Sizeloc1b;17;4;Blocklist1;6;compatible;large;1;right;right;368
Sizeloc1b;17;4;Blocklist1;7;compatible;small;1;left;left;596
Sizeloc1b;17;4;Blocklist1;8;compatible;small;1;left;left;528
Sizeloc1b;17;4;Blocklist1;9;compatible;small;1;left;left;494
Sizeloc1b;17;4;Blocklist1;10;compatible;large;1;right;right;366
Sizeloc1b;17;4;Blocklist1;11;compatible;small;1;left;left;466
Sizeloc1b;17;4;Blocklist1;12;compatible;small;1;left;left;475
Sizeloc1b;17;4;Blocklist1;13;compatible;large;1;right;right;364
Sizeloc1b;17;4;Blocklist1;14;compatible;large;1;right;right;490
Sizeloc1b;17;4;Blocklist1;15;compatible;large;1;right;right;385
Sizeloc1b;17;4;Blocklist1;16;compatible;large;1;right;right;382
Sizeloc1b;17;4;Blocklist1;17;compatible;small;1;left;left;649
Sizeloc1b;17;4;Blocklist1;18;compatible;large;1;right;right;339
Sizeloc1b;17;4;Blocklist1;19;compatible;small;1;left;left;632
Sizeloc1b;17;4;Blocklist1;20;compatible;small;1;left;left;923
Sizeloc1b;17;4;Blocklist1;21;compatible;small;1;left;left;410
Sizeloc1b;17;4;Blocklist1;22;compatible;large;1;right;right;356
Sizeloc1b;17;4;Blocklist1;23;compatible;small;1;left;left;418
Sizeloc1b;17;4;Blocklist1;24;compatible;large;1;right;right;428
Sizeloc1b;17;4;Blocklist1;25;compatible;small;1;left;left;383
Sizeloc1b;17;4;Blocklist1;26;compatible;large;1;right;right;427
Sizeloc1b;17;4;Blocklist1;27;compatible;large;1;right;right;285
Sizeloc1b;17;4;Blocklist1;28;compatible;large;1;right;right;366
Sizeloc1b;17;4;Blocklist1;29;compatible;small;1;left;left;370
Sizeloc1b;17;4;Blocklist1;30;compatible;large;1;right;right;223
Sizeloc1b;17;4;Blocklist1;31;compatible;small;1;left;left;345
Sizeloc1b;17;4;Blocklist1;32;compatible;large;1;right;right;262
Sizeloc1b;17;4;Blocklist1;33;compatible;small;1;left;left;424
Sizeloc1b;17;4;Blocklist1;34;compatible;small;1;left;left;522
Sizeloc1b;17;4;Blocklist1;35;compatible;small;1;left;left;392
Sizeloc1b;17;4;Blocklist1;36;compatible;small;1;left;left;411
Sizeloc1b;17;4;Blocklist1;37;compatible;small;1;left;left;303
Sizeloc1b;17;4;Blocklist1;38;compatible;large;1;right;right;405
Sizeloc1b;17;4;Blocklist1;39;compatible;small;1;left;left;352
Sizeloc1b;17;4;Blocklist1;40;compatible;small;1;left;left;390
Sizeloc1b;17;4;Blocklist1;41;compatible;large;1;right;right;402
Sizeloc1b;17;4;Blocklist1;42;compatible;small;1;left;left;349
Sizeloc1b;17;4;Blocklist1;43;compatible;large;1;right;right;292
Sizeloc1b;17;4;Blocklist1;44;compatible;large;1;right;right;370
Sizeloc1b;17;4;Blocklist1;45;compatible;large;1;right;right;360
Sizeloc1b;17;4;Blocklist1;46;compatible;large;1;right;right;412
Sizeloc1b;17;4;Blocklist1;47;compatible;small;1;left;left;424
Sizeloc1b;17;4;Blocklist1;48;compatible;small;1;left;left;323
Sizeloc1b;17;4;Blocklist1;49;compatible;large;1;right;right;417
Sizeloc1b;17;4;Blocklist1;50;compatible;small;1;left;left;412
Sizeloc1b;17;4;Blocklist1;51;compatible;small;1;left;left;767
Sizeloc1b;17;4;Blocklist1;52;compatible;large;1;right;right;388
Sizeloc1b;17;4;Blocklist1;53;compatible;large;1;right;right;440
Sizeloc1b;17;4;Blocklist1;54;compatible;large;1;right;right;417
Sizeloc1b;17;4;Blocklist1;55;compatible;large;0;right;none;1629
Sizeloc1b;17;4;Blocklist1;56;compatible;small;1;left;left;423
Sizeloc1b;17;4;Blocklist1;57;compatible;large;1;right;right;338
Sizeloc1b;17;4;Blocklist1;58;compatible;small;1;left;left;495
Sizeloc1b;17;4;Blocklist1;59;compatible;large;1;right;right;695
Sizeloc1b;17;4;Blocklist1;60;compatible;large;1;right;right;280
Sizeloc1b;18;1;Blocklist1;1;incompatible;large;1;left;left;1103
Sizeloc1b;18;1;Blocklist1;2;incompatible;small;0;right;left;447
Sizeloc1b;18;1;Blocklist1;3;incompatible;large;1;left;left;440
Sizeloc1b;18;1;Blocklist1;4;incompatible;small;1;right;right;505
